"TOA5","CR1000_PB1010","CR1000","67005","CR1000.Std.27","CPU:Celestino_tower20150210kk.CR1","36111","Table1"
"TIMESTAMP","RECORD","PBID","AirTC_Max","AirTC_Min","AirTC_Avg","RH_Max","RH_Min","RH_Avg","WS_ms_Max","WS_ms_Min","WS_ms_S_WVT","WindDir_D1_WVT","WindDir_SD1_WVT","SlrW_N_Avg","SlrW_S_Avg","PARDen_N_Avg","PARDen_S_Avg","RainTB3_mm_Tot"
"TS","RN","","Deg C","Deg C","Deg C","%","%","%","meters/second","meters/second","meters/second","Deg","Deg","W/m^2","W/m^2","umol/s*m^2","umol/s*m^2","mm"
"","","Smp","Max","Min","Avg","Max","Min","Avg","Max","Min","WVc","WVc","WVc","Avg","Avg","Avg","Avg","Tot"
"2015-02-18 16:35:00",1429,1010,26.42,26.15,26.32,73.72,70.24,71.98,8.9,4.469,7.148,350,20.83,335.3,436.4,"NAN","NAN",0
"2015-02-18 16:40:00",1430,1010,26.49,26.19,26.35,73.25,69.97,71.9,8.96,3.606,7.137,351.4,18.78,352.3,374.5,"NAN","NAN",0
"2015-02-18 16:45:00",1431,1010,26.53,26.12,26.26,73.22,70.51,71.68,10.6,4.9,8.19,344.7,21.49,375.2,383.6,"NAN","NAN",0
"2015-02-18 16:50:00",1432,1010,26.33,26.02,26.2,74.1,71.73,73.02,9.06,4.273,6.748,350.1,8.86,332.5,341,"NAN","NAN",0
"2015-02-18 16:55:00",1433,1010,26.29,26.02,26.17,75.35,72.18,74.1,8.58,3.528,6.355,349.3,15.56,318.6,326.7,"NAN","NAN",0
"2015-02-18 17:00:00",1434,1010,26.33,25.96,26.08,76.4,74.41,75.46,8.8,3.077,5.644,340.3,12.33,318,324.9,"NAN","NAN",0
"2015-02-18 17:05:00",1435,1010,26.16,25.72,25.94,76.74,74.24,75.58,8.09,3.646,6.02,341.6,11.76,204.7,211.4,"NAN","NAN",0
"2015-02-18 17:10:00",1436,1010,25.82,25.35,25.54,78.67,76.2,77.81,8.62,4.822,6.421,339.8,10.55,175.1,181.2,"NAN","NAN",0
"2015-02-18 17:15:00",1437,1010,25.56,25.19,25.35,79.99,77.63,79.14,7.311,3.43,5.636,339,12.11,126.4,133,"NAN","NAN",0
"2015-02-18 17:20:00",1438,1010,25.42,25.19,25.3,81.7,79.62,80.6,7.683,2.862,5.031,343,19.99,132.8,139.8,"NAN","NAN",0
"2015-02-18 17:25:00",1439,1010,25.29,24.92,25.06,82.4,80.7,81.6,7.977,3.293,5.161,342,13.75,73.46,78.92,"NAN","NAN",0
"2015-02-18 17:30:00",1440,1010,25.16,24.88,25,81.8,80.2,81,8.72,2.45,6.685,352,11.52,125.2,133.7,"NAN","NAN",0
"2015-02-18 17:35:00",1441,1010,25.16,24.89,25.02,82.2,80.2,81.4,7.781,3.704,5.598,354.1,19.1,104.3,110.6,"NAN","NAN",0
"2015-02-18 17:40:00",1442,1010,25.19,24.92,25.06,82.9,81.7,82.4,6.35,3.116,4.794,352.2,10.28,119.7,125.9,"NAN","NAN",0
"2015-02-18 17:45:00",1443,1010,25.19,24.89,25.05,83.5,82.5,83,5.704,2.783,4.372,355.9,12.17,131.4,139.3,"NAN","NAN",0
"2015-02-18 17:50:00",1444,1010,25.22,24.89,25.04,84.8,83.2,84,7.742,2.764,4.921,343.8,12.52,60.75,64.54,146.5,152.6,0
"2015-02-18 17:55:00",1445,1010,24.99,24.62,24.78,85.7,84.5,85.3,7.84,2.352,5.828,349.5,17.62,57.96,61.45,130,134.5,0
"2015-02-18 18:00:00",1446,1010,24.78,24.55,24.66,86.6,85.5,86.1,7.722,3.489,5.872,351.7,8.85,51.85,55.56,112.3,117.7,0
"2015-02-18 18:05:00",1447,1010,24.75,24.48,24.62,87,86.3,86.7,6.468,2.685,4.811,344.7,13.75,48.18,61.53,108.2,118.1,0
"2015-02-18 18:10:00",1448,1010,24.68,24.38,24.54,88.1,86.8,87.6,7.115,2.724,5.64,350.8,8.22,35.98,39.28,66.63,69.19,0
"2015-02-18 18:15:00",1449,1010,24.62,24.34,24.45,89.1,88.1,88.5,7.33,2.568,4.985,337.2,8.8,25.21,27.02,45.09,46.95,0
"2015-02-18 18:20:00",1450,1010,24.48,24.24,24.33,89.7,88.7,89.3,7.115,3.293,5.069,346.3,16.39,13.51,14.74,30.53,31.72,0
"2015-02-18 18:25:00",1451,1010,24.38,24.11,24.21,90.3,89.6,90,6.233,2.881,4.744,353.8,19.7,6.19,6.574,18.42,19.03,0
"2015-02-18 18:30:00",1452,1010,24.28,23.97,24.1,90.9,90.3,90.6,5.939,2.96,4.478,352.4,12.03,3.187,3.381,10.28,10.68,0
"2015-02-18 18:35:00",1453,1010,24.14,23.91,24.01,91.2,90.3,90.7,5.821,2.47,3.875,349.6,6.888,1.363,1.457,3.571,3.763,0
"2015-02-18 18:40:00",1454,1010,24.07,23.84,23.97,91.9,91.1,91.6,5.743,2.822,4.264,340.1,13.73,0.801,0.873,1.338,1.43,0
"2015-02-18 18:45:00",1455,1010,24.07,23.77,23.87,92.7,91.9,92.4,5.723,1.96,3.82,342.6,12.04,0.35,0.378,0.518,0.581,0
"2015-02-18 18:50:00",1456,1010,23.91,23.6,23.74,93.6,92.7,93.1,5.762,1.744,4.075,339.9,13.25,0.284,0.217,0.103,0.139,0
"2015-02-18 18:55:00",1457,1010,23.77,23.53,23.64,94,93.5,93.8,5.625,2.568,4.089,344.1,19.88,0.044,0.017,0,0.01,0
"2015-02-18 19:00:00",1458,1010,23.77,23.5,23.62,94.4,93.9,94.2,6.096,3.058,4.438,351.4,15.42,0,0,0,0,0
"2015-02-18 19:05:00",1459,1010,23.77,23.53,23.65,94.7,94.3,94.5,7.252,3.136,5.319,350.9,9.2,0.006,0,0,0,0
"2015-02-18 19:10:00",1460,1010,23.88,23.54,23.67,94.9,94.5,94.7,5.958,2.744,4.757,345.2,12.15,0,0,0,0,0
"2015-02-18 19:15:00",1461,1010,23.78,23.54,23.64,95.1,94.7,94.9,6.35,2.215,4.118,341.9,10.21,0,0,0,0,0
"2015-02-18 19:20:00",1462,1010,23.74,23.47,23.58,95.4,95,95.2,5.096,1.921,3.573,334.7,8.93,0,0,0,0,0
"2015-02-18 19:25:00",1463,1010,23.65,23.44,23.53,95.5,95.2,95.4,5.41,2.391,4.063,337.4,12.8,0,0,0,0,0
"2015-02-18 19:30:00",1464,1010,23.65,23.38,23.51,95.7,95.3,95.5,5.488,1.666,3.259,340.1,16.45,0,0,0,0,0
"2015-02-18 19:35:00",1465,1010,23.62,23.38,23.46,95.8,95.5,95.7,4.743,2.352,3.416,338.4,9.04,0,0,0,0.001,0
"2015-02-18 19:40:00",1466,1010,23.62,23.38,23.46,96.1,95.7,95.9,4.586,2.274,3.564,343.7,9.67,0,0,0,0,0
"2015-02-18 19:45:00",1467,1010,23.59,23.35,23.44,96.4,95.8,96.1,5.468,2.136,3.446,347.8,17.18,0,0,0,0,0
"2015-02-18 19:50:00",1468,1010,23.59,23.35,23.47,96.6,96.1,96.4,4.665,1.96,3.5,346.1,8.73,0,0,0,0,0
"2015-02-18 19:55:00",1469,1010,23.62,23.39,23.52,96.5,96.2,96.3,4.371,2.097,3.23,345.7,9.33,0,0,0,0,0
"2015-02-18 20:00:00",1470,1010,23.59,23.35,23.45,96.9,96.3,96.5,5.625,2.215,3.588,341.5,15.7,0,0,0,0,0
"2015-02-18 20:05:00",1471,1010,23.59,23.35,23.45,96.8,96.3,96.6,5.272,2.136,3.205,338,13.28,0,0,0,0,0
"2015-02-18 20:10:00",1472,1010,23.59,23.28,23.43,96.9,96.6,96.8,3.802,1.764,2.753,330.2,10.97,0,0,0,0,0
"2015-02-18 20:15:00",1473,1010,23.55,23.32,23.45,96.9,96.6,96.8,4.39,1.352,2.767,352.9,9.92,0,0,0,0,0
"2015-02-18 20:20:00",1474,1010,23.59,23.35,23.47,97.1,96.7,96.9,4.665,1.901,3.262,346.3,14.83,0,0,0,0.001,0
"2015-02-18 20:25:00",1475,1010,23.59,23.32,23.44,97.1,96.3,96.6,6.174,2.332,4.491,344.6,11.69,0,0,0,0,0
"2015-02-18 20:30:00",1476,1010,23.62,23.39,23.49,96.8,96.2,96.5,4.978,2.195,3.791,336.8,10.41,0,0,0,0,0
"2015-02-18 20:35:00",1477,1010,23.55,23.32,23.45,96.9,96.4,96.6,4.9,1.98,3.468,331.8,11.97,0,0,0,0,0
"2015-02-18 20:40:00",1478,1010,23.59,23.32,23.47,96.6,96.3,96.5,4.978,2.019,3.456,340.2,10.32,0,0,0,0,0
"2015-02-18 20:45:00",1479,1010,23.59,23.32,23.48,96.6,96.2,96.4,6.135,1.49,3.916,344.5,19.12,0,0,0,0,0
"2015-02-18 20:50:00",1480,1010,23.59,23.32,23.45,97,96.5,96.8,4.39,2.45,3.482,338.1,9.16,0,0,0,0,0
"2015-02-18 20:55:00",1481,1010,23.49,23.28,23.39,97.2,96.9,97.1,6.37,1.96,3.608,341.9,12.18,0,0,0,0,0
"2015-02-18 21:00:00",1482,1010,23.52,23.22,23.39,97.2,97,97.1,5.586,2.411,4.189,337.6,14.84,0,0,0,0,0
"2015-02-18 21:05:00",1483,1010,23.59,23.32,23.43,97.1,96.9,97,5.645,2.313,3.844,334.8,9.55,0,0,0,0,0
"2015-02-18 21:10:00",1484,1010,23.55,23.28,23.41,97.2,97,97.1,4.606,2.548,3.454,336.6,12.68,0,0,0,0.001,0
"2015-02-18 21:15:00",1485,1010,23.49,23.25,23.36,97.4,97.1,97.2,4.038,1.45,2.909,344,25.22,0,0,0,0,0
"2015-02-18 21:20:00",1486,1010,23.45,23.25,23.36,97.4,97.1,97.2,4.861,0.882,2.96,348.7,15.11,0,0,0,0,0
"2015-02-18 21:25:00",1487,1010,23.49,23.22,23.31,97.4,97.1,97.3,4.292,1.94,3.214,0.238,10.47,0,0,0,0,0
"2015-02-18 21:30:00",1488,1010,23.45,23.22,23.34,97.6,97.1,97.3,5.998,2.293,4.136,6.28,14.72,0,0,0,0,0
"2015-02-18 21:35:00",1489,1010,23.45,23.22,23.35,97.1,96.5,96.8,6.468,3.038,4.621,356.7,18.98,0,0,0,0,0
"2015-02-18 21:40:00",1490,1010,23.42,23.18,23.31,96.5,96,96.3,5.351,2.607,4.159,350.8,19.28,0,0,0,0,0
"2015-02-18 21:45:00",1491,1010,23.42,23.15,23.27,96.3,95.9,96.1,6.154,2.47,4.524,353.4,8.97,0,0,0,0,0
"2015-02-18 21:50:00",1492,1010,23.45,23.12,23.24,96.4,96,96.2,4.959,1.646,3.596,349.8,10.55,0,0,0,0,0
"2015-02-18 21:55:00",1493,1010,23.28,23.05,23.16,96.3,95.7,96,5.331,2.195,4.045,0.132,9.86,0,0,0,0,0
"2015-02-18 22:00:00",1494,1010,23.22,22.98,23.11,96,95.4,95.7,5.958,2.352,4.001,356,23.54,0.006,0,0,0,0
"2015-02-18 22:05:00",1495,1010,23.22,22.98,23.09,96,95.6,95.8,5.919,1.842,4.172,356.6,15.31,0,0,0,0,0
"2015-02-18 22:10:00",1496,1010,23.22,22.98,23.1,95.9,95.3,95.6,6.35,2.881,4.536,358.3,14.35,0,0,0,0,0
"2015-02-18 22:15:00",1497,1010,23.22,22.98,23.09,95.8,95.5,95.6,5.547,2.313,4.315,0.752,10.19,0,0,0,0,0
"2015-02-18 22:20:00",1498,1010,23.18,22.95,23.05,95.6,95.2,95.4,5.076,2.274,3.741,359,11.19,0,0,0,0,0
"2015-02-18 22:25:00",1499,1010,23.15,22.95,23.02,95.6,95.1,95.3,5.978,2.587,4.019,0.63,9.02,0.006,0,0,0,0
"2015-02-18 22:30:00",1500,1010,23.12,22.91,23,95.3,94.6,94.9,6.566,2.842,4.393,0.686,11.45,0,0,0,0.001,0
"2015-02-18 22:35:00",1501,1010,23.12,22.88,23,95.2,94.5,95,5.331,2.685,4.157,357.3,12.47,0,0,0,0,0
"2015-02-18 22:40:00",1502,1010,23.12,22.84,22.97,95.2,94.7,95,6.39,2.136,4.279,356.6,10.67,0,0,0,0,0
"2015-02-18 22:45:00",1503,1010,23.08,22.84,22.97,95.1,94.6,94.9,5.429,2.274,4.139,354.6,19.36,0,0,0,0,0
"2015-02-18 22:50:00",1504,1010,23.05,22.81,22.94,95.6,94.9,95.2,5.468,2.45,4.115,359.9,8.92,0,0,0,0.001,0
"2015-02-18 22:55:00",1505,1010,23.05,22.81,22.92,95.6,95.2,95.4,6.076,2.489,4.705,359.2,14.23,0,0,0,0,0
"2015-02-18 23:00:00",1506,1010,23.08,22.81,22.93,95.8,95.1,95.5,7.507,2.92,4.916,359.5,11.72,0,0,0,0,0
"2015-02-18 23:05:00",1507,1010,23.12,22.84,22.95,95.5,95.1,95.3,6.586,3.312,4.907,5.498,15.77,0,0,0,0,0
"2015-02-18 23:10:00",1508,1010,23.05,22.84,22.94,95.3,94.7,94.9,6.84,2.764,4.545,357.7,10.59,0,0,0,0,0
"2015-02-18 23:15:00",1509,1010,23.05,22.81,22.92,95.1,94.7,95,5.272,2.724,4.189,357.1,15.81,0,0,0,0.001,0
"2015-02-18 23:20:00",1510,1010,23.05,22.81,22.92,95.2,94.7,94.9,6.664,3.038,5.204,4.6,11.44,0,0,0,0.002,0
"2015-02-18 23:25:00",1511,1010,23.05,22.81,22.93,94.8,94.5,94.7,6.664,2.372,5.131,0.366,10.41,0,0,0,0.002,0
"2015-02-18 23:30:00",1512,1010,23.08,22.78,22.89,94.8,94.4,94.6,6.703,3.195,4.681,2.09,13.78,0,0,0,0,0
"2015-02-18 23:35:00",1513,1010,23.01,22.71,22.84,95.1,94.6,94.9,6.684,2.509,4.877,359.8,11.24,0,0,0,0,0
"2015-02-18 23:40:00",1514,1010,23.12,22.78,22.89,94.7,94,94.4,6.311,2.822,4.716,351.4,14.83,0,0,0,0,0
"2015-02-18 23:45:00",1515,1010,23.08,22.81,22.95,94.3,93.6,93.9,7.35,2.646,5.111,0.232,11.07,0,0,0,0,0
"2015-02-18 23:50:00",1516,1010,23.05,22.84,22.95,94.3,94,94.2,6.801,2.607,4.771,3.239,14.81,0,0,0,0,0
"2015-02-18 23:55:00",1517,1010,23.08,22.81,22.92,94.8,94.2,94.5,6.86,3.214,4.985,1.313,8.79,0,0,0,0,0
"2015-02-19 00:00:00",1518,1010,23.18,22.81,22.91,94.9,94.4,94.7,6.703,2.979,5.115,358.2,14.49,0,0,0,0,0
"2015-02-19 00:05:00",1519,1010,23.22,22.78,22.92,94.9,94.5,94.7,7.526,2.607,5.436,358.6,10.7,0,0,0,0,0
"2015-02-19 00:10:00",1520,1010,23.05,22.81,22.91,95.3,94.6,94.9,6.762,2.999,4.83,358.8,17.75,0,0,0,0.001,0
"2015-02-19 00:15:00",1521,1010,23.01,22.78,22.86,95.6,94.9,95.3,6.39,2.803,4.743,2.647,14.76,0,0,0,0.001,0
"2015-02-19 00:20:00",1522,1010,22.98,22.74,22.85,95.6,95.2,95.4,6.468,2.234,4.27,3.306,15.2,0,0,0,0.001,0
"2015-02-19 00:25:00",1523,1010,22.98,22.71,22.84,96,95.3,95.6,8.45,3.136,5.233,2.987,15.27,0,0,0,0,0
"2015-02-19 00:30:00",1524,1010,23.05,22.74,22.88,95.8,95.4,95.6,6.252,2.254,4.787,0.568,10.82,0,0,0,0,0
"2015-02-19 00:35:00",1525,1010,23.01,22.74,22.86,95.8,95.3,95.6,7.683,2.136,4.644,0.098,9.85,0,0,0,0,0
"2015-02-19 00:40:00",1526,1010,22.98,22.71,22.84,95.6,95.2,95.4,6.605,2.019,4.434,354,11.24,0,0,0,0,0
"2015-02-19 00:45:00",1527,1010,22.91,22.68,22.79,95.6,95.2,95.4,6.076,2.587,4.254,350.7,10.17,0,0,0,0,0
"2015-02-19 00:50:00",1528,1010,22.88,22.64,22.73,95.9,95.3,95.7,6.625,1.47,4.248,357.9,15.06,0,0,0,0,0
"2015-02-19 00:55:00",1529,1010,22.95,22.61,22.72,96.1,95.5,95.8,6.919,2.078,4.3,356.8,17.94,0,0,0,0,0
"2015-02-19 01:00:00",1530,1010,22.98,22.68,22.83,96,95.3,95.6,7.801,2.332,5.171,355.8,14.64,0,0,0,0.001,0
"2015-02-19 01:05:00",1531,1010,23.01,22.74,22.88,96,95.5,95.8,6.468,1.607,4.46,356.6,14.41,0,0,0,0,0
"2015-02-19 01:10:00",1532,1010,22.98,22.74,22.85,96.3,95.9,96.1,6.39,1.529,4.266,355.1,11.87,0,0,0,0,0
"2015-02-19 01:15:00",1533,1010,22.91,22.64,22.78,96.5,96.1,96.3,5.214,2.254,3.648,351.3,22.99,0,0,0,0,0
"2015-02-19 01:20:00",1534,1010,22.91,22.61,22.74,96.5,96.2,96.4,7.37,2.411,4.535,353.9,12.26,0,0,0,0,0
"2015-02-19 01:25:00",1535,1010,22.84,22.61,22.74,96.4,96,96.2,7.017,2.45,5.066,350.5,9.98,0,0,0,0.001,0
"2015-02-19 01:30:00",1536,1010,22.88,22.64,22.74,96.3,95.8,96,6.821,3.077,4.879,355.8,14.73,0,0,0,0,0
"2015-02-19 01:35:00",1537,1010,22.88,22.61,22.73,96.5,96.2,96.3,6.233,1.137,4.54,354.4,14.24,0,0,0,0.001,0
"2015-02-19 01:40:00",1538,1010,22.91,22.68,22.78,96.6,96.2,96.4,7.664,3.606,5.547,355.5,18.43,0,0,0,0.001,0
"2015-02-19 01:45:00",1539,1010,22.95,22.68,22.83,96.8,96,96.3,8.6,2.764,5.172,354,17.18,0,0,0,0,0
"2015-02-19 01:50:00",1540,1010,22.95,22.71,22.83,96.4,96,96.2,9.19,2.45,5.356,357.5,13.87,0,0,0,0.001,0
"2015-02-19 01:55:00",1541,1010,22.91,22.71,22.82,96.6,96,96.3,7.35,3.528,5.002,346.6,13.15,0,0,0,0,0
"2015-02-19 02:00:00",1542,1010,22.98,22.71,22.85,96.5,96.1,96.4,8.41,2.842,5.792,348.6,27.68,0,0,0,0,0
"2015-02-19 02:05:00",1543,1010,22.98,22.71,22.85,96.6,95.9,96.3,8.19,1.803,5.473,356.6,20.42,0,0,0,0.001,0
"2015-02-19 02:10:00",1544,1010,22.95,22.74,22.85,96.2,95.7,95.9,6.997,2.548,5.044,354.1,17.84,0,0,0,0,0
"2015-02-19 02:15:00",1545,1010,23.01,22.78,22.87,96.1,95.1,95.8,9.39,2.45,5.432,353.4,20.46,0,0,0,0,0
"2015-02-19 02:20:00",1546,1010,22.98,22.74,22.85,95.7,94.9,95.3,7.213,2.548,4.788,5.445,14.1,0,0,0,0,0
"2015-02-19 02:25:00",1547,1010,22.91,22.68,22.8,95.3,94.6,95.1,6.997,1.921,4.967,2.831,18.48,0,0,0,0,0
"2015-02-19 02:30:00",1548,1010,22.95,22.68,22.83,94.8,93.8,94.4,7.664,2.254,5.346,0.19,16.08,0,0,0,0,0
"2015-02-19 02:35:00",1549,1010,22.98,22.68,22.85,94.1,93.6,93.9,8.04,2.45,5.959,3.317,13.24,0,0,0,0,0
"2015-02-19 02:40:00",1550,1010,23.01,22.71,22.83,93.8,93.2,93.5,7.095,2.881,5.46,6.365,15.34,0,0,0,0,0
"2015-02-19 02:45:00",1551,1010,22.95,22.71,22.81,93.4,92.5,92.8,8.27,2.862,5.677,7.262,23.2,0,0,0,0,0
"2015-02-19 02:50:00",1552,1010,23.15,22.71,22.84,92.9,92.2,92.6,8.74,3.156,5.996,356.5,15.9,0,0,0,0,0
"2015-02-19 02:55:00",1553,1010,22.98,22.64,22.82,93.1,92.1,92.6,9.17,3.744,6.203,5.139,11.17,0,0,0,0.001,0
"2015-02-19 03:00:00",1554,1010,22.91,22.57,22.81,92.5,91.7,92.1,8.45,3.391,6.166,2.676,17.01,0,0,0,0,0
"2015-02-19 03:05:00",1555,1010,22.95,22.68,22.82,92.4,91.7,92.1,7.997,2.195,5.005,3.227,16.06,0,0,0,0,0
"2015-02-19 03:10:00",1556,1010,22.91,22.68,22.79,92.6,92,92.3,8.39,2.94,5.151,5.399,11.94,0,0,0,0,0
"2015-02-19 03:15:00",1557,1010,22.88,22.61,22.72,92.9,92.3,92.6,7.899,2.881,5.699,1.964,18.8,0,0,0,0.001,0
"2015-02-19 03:20:00",1558,1010,22.88,22.57,22.71,92.8,92.4,92.6,7.095,2.783,5.374,354.1,18.44,0,0,0,0,0
"2015-02-19 03:25:00",1559,1010,22.88,22.57,22.7,93,92.5,92.7,8.27,2.666,5.652,359.4,16.68,0,0,0,0,0
"2015-02-19 03:30:00",1560,1010,22.81,22.57,22.7,92.7,92.3,92.5,8.47,2.744,5.74,0.727,10.74,0,0,0,0.002,0
"2015-02-19 03:35:00",1561,1010,22.81,22.57,22.68,92.6,92,92.4,9.29,3.352,5.716,0.482,10.93,0,0,0,0.001,0
"2015-02-19 03:40:00",1562,1010,22.78,22.47,22.65,92.5,91.5,91.9,9.49,4.018,5.828,1.067,12.61,0,0,0,0.001,0
"2015-02-19 03:45:00",1563,1010,22.81,22.54,22.66,92.1,91.5,91.8,8.55,3.998,6.107,3.719,12.18,0,0,0,0.001,0
"2015-02-19 03:50:00",1564,1010,22.78,22.47,22.65,92,91.6,91.8,8.45,3.116,6.38,3.178,10.45,0,0,0,0.001,0
"2015-02-19 03:55:00",1565,1010,22.74,22.51,22.64,91.8,91.1,91.5,10.96,4.626,7.276,1.386,10.6,0,0,0,0,0
"2015-02-19 04:00:00",1566,1010,22.78,22.51,22.65,91.7,91.1,91.4,9.45,3.626,6.407,5.348,13.13,0,0,0,0.001,0
"2015-02-19 04:05:00",1567,1010,22.78,22.54,22.66,91.5,90.8,91.2,9.94,3.626,6.659,3.264,11.28,0,0,0,0.001,0
"2015-02-19 04:10:00",1568,1010,22.78,22.54,22.66,91.5,91.1,91.3,8.47,3.332,6.721,0.164,10,0,0,0,0.001,0
"2015-02-19 04:15:00",1569,1010,22.78,22.57,22.68,91.3,90.1,90.7,11.02,4.626,6.821,359.6,17.89,0,0,0,0.002,0
"2015-02-19 04:20:00",1570,1010,22.78,22.51,22.64,91.3,90.6,90.9,8.53,4.704,6.307,1.105,15.01,0,0,0,0.001,0
"2015-02-19 04:25:00",1571,1010,22.71,22.47,22.59,91.4,90.9,91.2,9.56,3.763,5.782,0.156,16.05,0,0,0,0.001,0
"2015-02-19 04:30:00",1572,1010,22.71,22.44,22.57,91.8,90.9,91.3,7.82,2.862,5.044,358.9,12.19,0,0,0,0.001,0
"2015-02-19 04:35:00",1573,1010,22.71,22.44,22.54,91.7,91.3,91.5,7.409,4.077,5.392,5.405,9.54,0,0,0,0.001,0
"2015-02-19 04:40:00",1574,1010,22.68,22.4,22.52,91.4,90.9,91.2,7.742,3.41,5.442,359.1,12.84,0,0,0,0,0
"2015-02-19 04:45:00",1575,1010,22.64,22.4,22.54,91.2,90.5,90.8,8.15,3.606,6.055,3.754,17.04,0,0,0,0.001,0
"2015-02-19 04:50:00",1576,1010,22.68,22.44,22.55,91.1,90.6,90.8,8.8,2.489,5.354,3.566,12.99,0,0,0,0.005,0
"2015-02-19 04:55:00",1577,1010,22.64,22.37,22.51,91.2,90.6,90.9,8.06,3.567,5.817,5.782,16.93,0,0,0,0.001,0
"2015-02-19 05:00:00",1578,1010,22.64,22.4,22.53,90.8,90.4,90.6,8.04,2.411,5.787,2.272,11.06,0,0,0,0.001,0
"2015-02-19 05:05:00",1579,1010,22.61,22.37,22.48,91,90.5,90.8,8.17,2.803,5.479,4.256,12.82,0,0,0,0.001,0
"2015-02-19 05:10:00",1580,1010,22.64,22.4,22.51,90.8,90.4,90.6,8.31,3.116,5.879,0.717,10.81,0,0,0,0.001,0
"2015-02-19 05:15:00",1581,1010,22.64,22.34,22.48,91.4,90.7,91.1,7.86,2.313,5.963,3.81,9,0,0,0,0.002,0
"2015-02-19 05:20:00",1582,1010,22.57,22.3,22.41,91.8,91.3,91.5,7.722,3.822,5.904,359.9,15.65,0,0,0,0,0
"2015-02-19 05:25:00",1583,1010,22.54,22.3,22.4,91.6,91.2,91.3,8.15,2.568,5.705,2.168,10.04,0,0,0,0.001,0
"2015-02-19 05:30:00",1584,1010,22.54,22.3,22.4,91.8,91.3,91.5,8.29,2.646,5.721,0.961,11.48,0,0,0,0,0
"2015-02-19 05:35:00",1585,1010,22.57,22.27,22.42,91.8,91.2,91.5,7.742,3.371,5.572,358.1,22.42,0,0,0,0.001,0
"2015-02-19 05:40:00",1586,1010,22.57,22.27,22.39,92.1,91.4,91.9,6.997,3.077,4.987,359.7,16.78,0,0,0,0,0
"2015-02-19 05:45:00",1587,1010,22.51,22.24,22.35,92.5,91.8,92.2,7.036,2.999,4.763,358.2,15.05,0,0,0,0,0
"2015-02-19 05:50:00",1588,1010,22.4,22.17,22.3,92.7,92.1,92.4,7.291,2.96,4.795,358.3,14.85,0,0,0,0.001,0
"2015-02-19 05:55:00",1589,1010,22.47,22.17,22.32,92.5,92,92.2,7.252,2.999,4.888,352.7,11.65,0,0,0,0,0
"2015-02-19 06:00:00",1590,1010,22.44,22.1,22.3,92.7,92.3,92.5,5.88,1.627,4.455,355.4,24.82,0,0,0,0,0
"2015-02-19 06:05:00",1591,1010,22.4,22.13,22.26,93.2,92.2,92.7,7.487,3.116,5.035,355.6,12.58,0,0,0,0,0
"2015-02-19 06:10:00",1592,1010,22.44,22.17,22.29,93.1,92.3,92.7,7.526,2.372,4.526,355.1,14.08,0,0,0,0.001,0
"2015-02-19 06:15:00",1593,1010,22.4,22.13,22.27,93,92.3,92.7,8.21,2.842,5.335,356.6,14.27,0.011,0.006,0.02,0.039,0
"2015-02-19 06:20:00",1594,1010,22.47,22.2,22.33,92.8,92.3,92.5,8.09,2.666,5.371,357.9,9.49,0.239,0.25,0.154,0.175,0
"2015-02-19 06:25:00",1595,1010,22.47,22.2,22.31,93.1,92.5,92.8,7.781,2.528,4.73,358.2,11.33,0.384,0.384,0.697,0.718,0
"2015-02-19 06:30:00",1596,1010,22.37,22.1,22.22,93.5,92.9,93.3,7.781,2.528,5.328,7.122,13.93,1.124,1.152,2.604,2.63,0
"2015-02-19 06:35:00",1597,1010,22.37,22.1,22.23,93.4,92.9,93.2,7.213,2.45,4.778,358.7,13.06,2.548,2.626,7.357,7.411,0
"2015-02-19 06:40:00",1598,1010,22.37,22.1,22.23,93.4,92.5,92.9,8.17,3.489,5.493,2.513,12.62,4.935,5.136,15.77,15.86,0
"2015-02-19 06:45:00",1599,1010,22.4,22.13,22.27,93,92.5,92.7,6.056,1.705,4.132,0.636,17.54,11.16,11.71,28.74,28.71,0
"2015-02-19 06:50:00",1600,1010,22.4,22.17,22.28,93.2,92.5,92.9,6.997,3.018,4.938,352.4,17.8,18.66,19.74,45.99,45.51,0
"2015-02-19 06:55:00",1601,1010,22.44,22.17,22.29,93,92.5,92.8,7.526,2.352,5.088,4.918,10.12,29.56,31.33,69.72,68.41,0
"2015-02-19 07:00:00",1602,1010,22.47,22.17,22.34,92.7,92.1,92.4,7.468,2.842,5.021,1.79,18.48,44.4,46.87,99.4,96.3,0
"2015-02-19 07:05:00",1603,1010,22.57,22.3,22.45,91.9,91.3,91.5,7.644,3.92,5.654,3.865,11.46,61.82,64.81,134.3,128.4,0
"2015-02-19 07:10:00",1604,1010,22.61,22.4,22.51,91.8,91.2,91.5,7.801,2.607,5.06,359.7,16.31,82.5,86.3,175.3,166.5,0
"2015-02-19 07:15:00",1605,1010,22.78,22.44,22.62,91.2,90.5,90.8,7.997,4.312,5.874,1.459,11.01,102.8,107.6,219.7,207.6,0
"2015-02-19 07:20:00",1606,1010,22.84,22.57,22.7,90.8,90,90.4,8.92,2.038,4.907,359.9,18.46,122.1,127.3,267.8,252.6,0
"2015-02-19 07:25:00",1607,1010,23.01,22.71,22.86,90.1,89.4,89.7,8.19,2.607,5.353,5.694,12.38,158.1,163.9,"NAN","NAN",0
